%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Masculino,Acima-da-Media,Virgem,Pardo,Castanho-Claro,Grisalho,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Peixes,Pardo,Preto,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Alta,Cancer,Afrodescendente,Preto,Castanho-Claro,Endomorfo,Magro,Incompativel
Femino,Baixa,Virgem,Asiatico,Castanho-Medio,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Aries,Mulato,Castanho-Claro,Castanho-Medio,Mesomorfo,Bombado,Quase-Compativel
Femino,Acima-da-Media,Sagitario,Pardo,Castanho-Medio,Branco,Ectomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Leao,Afrodescendente,Verde-Medio,Ruivo-Medio,Endomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Peixes,Caucasiano,Verde-Medio,Ruivo-Escuro,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Virgem,Mulato,Verde-Medio,Ruivo-Medio,Mesomorfo,Raquitico,Compativel
Femino,Alta,Cancer,Caucasiano,Castanho-Medio,Ruivo-claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Sagitario,Mulato,Verde-Medio,Grisalho,Mesomorfo,Bombado,Compativel
Masculino,Alta,Libra,Mulato,Castanho-Escuro,Castanho-Medio,Endomorfo,Gordo,Quase-Compativel
Masculino,Abaixo-da-Media,Sagitario,Mulato,Castanho-Medio,Branco,Ectomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Capricornio,Mulato,Castanho-Medio,Castanho-Escuro,Ectomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Cancer,Afrodescendente,Castanho-Medio,Ruivo-Medio,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Baixa,Leao,Caucasiano,Azul-Medio,Ruivo-Escuro,Ectomorfo,Bombado,Quase-Incompativel
Femino,Alta,Libra,Mulato,Castanho-Claro,Preto,Endomorfo,Gordo,Quase-Incompativel
Masculino,Baixa,Peixes,Pardo,Castanho-Medio,Castanho-Claro,Endomorfo,Atletico,Incompativel
Femino,Media,Cancer,Pardo,Preto,Castanho-Escuro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Escorpiao,Mulato,Castanho-Medio,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Cancer,Caucasiano,Verde-Medio,Branco,Ectomorfo,Obeso,Incompativel
Femino,Media,Aquario,Asiatico,Castanho-Medio,Castanho-Escuro,Ectomorfo,Atletico,Incompativel
Masculino,Media,Gemeos,Afrodescendente,Preto,Preto,Endomorfo,Magro,Compativel
Masculino,Media,Capricornio,Mulato,Castanho-Escuro,Preto,Mesomorfo,Magro,Quase-Incompativel
Masculino,Media,Escorpiao,Pardo,Verde-Medio,Castanho-Escuro,Ectomorfo,Atletico,Quase-Compativel
Femino,Media,Libra,Mulato,Preto,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Touro,Caucasiano,Azul-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Virgem,Pardo,Verde-Escuro,Grisalho,Ectomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Aquario,Pardo,Castanho-Claro,Castanho-Medio,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Preto,Castanho-Medio,Ectomorfo,Bombado,Quase-Compativel
Masculino,Media,Virgem,Afrodescendente,Castanho-Claro,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Femino,Baixa,Peixes,Afrodescendente,Verde-claro,Castanho-Medio,Ectomorfo,Magro,Incompativel
Femino,Baixa,Leao,Caucasiano,Azul-Claro,Loiro-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Alta,Gemeos,Caucasiano,Azul-Medio,Grisalho,Endomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Mulato,Verde-claro,Grisalho,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Asiatico,Preto,Castanho-Escuro,Ectomorfo,Obeso,Incompativel
Femino,Media,Cancer,Afrodescendente,Verde-Escuro,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Aquario,Asiatico,Preto,Preto,Endomorfo,Raquitico,Compativel
Femino,Baixa,Capricornio,Pardo,Castanho-Escuro,Grisalho,Endomorfo,Gordo,Quase-Incompativel
Femino,Media,Libra,Afrodescendente,Preto,Castanho-Medio,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Cancer,Afrodescendente,Verde-Medio,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Baixa,Cancer,Afrodescendente,Verde-claro,Castanho-Medio,Ectomorfo,Atletico,Incompativel
Femino,Alta,Capricornio,Pardo,Castanho-Escuro,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Capricornio,Asiatico,Castanho-Claro,Castanho-Claro,Endomorfo,Raquitico,Quase-Compativel
Femino,Alta,Leao,Asiatico,Castanho-Claro,Preto,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Sagitario,Pardo,Preto,Grisalho,Mesomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Gemeos,Afrodescendente,Preto,Castanho-Medio,Mesomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Caucasiano,Azul-Medio,Branco,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Leao,Mulato,Verde-Medio,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Cancer,Asiatico,Preto,Grisalho,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Virgem,Mulato,Preto,Castanho-Claro,Endomorfo,Obeso,Quase-Incompativel
Femino,Media,Touro,Mulato,Castanho-Medio,Branco,Ectomorfo,Obeso,Incompativel
Masculino,Alta,Aquario,Mulato,Preto,Castanho-Claro,Mesomorfo,Gordo,Compativel
Femino,Alta,Peixes,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Alta,Escorpiao,Pardo,Verde-Escuro,Ruivo-Medio,Mesomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Virgem,Afrodescendente,Verde-Escuro,Castanho-Escuro,Endomorfo,Atletico,Compativel
Masculino,Alta,Touro,Asiatico,Castanho-Escuro,Castanho-Escuro,Endomorfo,Gordo,Compativel
Masculino,Alta,Virgem,Caucasiano,Verde-Medio,Castanho-Claro,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Libra,Mulato,Castanho-Claro,Castanho-Claro,Mesomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Libra,Afrodescendente,Castanho-Claro,Grisalho,Ectomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Touro,Afrodescendente,Castanho-Medio,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Femino,Baixa,Leao,Mulato,Verde-Medio,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Capricornio,Mulato,Verde-Medio,Preto,Ectomorfo,Atletico,Quase-Incompativel
Femino,Alta,Gemeos,Afrodescendente,Verde-Escuro,Preto,Ectomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Aries,Mulato,Castanho-Medio,Castanho-Medio,Ectomorfo,Magro,Incompativel
Masculino,Alta,Libra,Afrodescendente,Verde-Escuro,Grisalho,Ectomorfo,Gordo,Quase-Incompativel
Femino,Alta,Libra,Mulato,Castanho-Claro,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Gemeos,Afrodescendente,Preto,Castanho-Escuro,Ectomorfo,Magro,Compativel
Masculino,Media,Sagitario,Asiatico,Castanho-Escuro,Castanho-Claro,Ectomorfo,Raquitico,Compativel
Masculino,Baixa,Capricornio,Afrodescendente,Verde-claro,Castanho-Claro,Ectomorfo,Gordo,Compativel
Masculino,Baixa,Escorpiao,Pardo,Preto,Castanho-Medio,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Media,Sagitario,Afrodescendente,Preto,Branco,Ectomorfo,Magro,Compativel
Femino,Alta,Virgem,Afrodescendente,Castanho-Escuro,Grisalho,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Aries,Asiatico,Castanho-Medio,Ruivo-Medio,Ectomorfo,Gordo,Quase-Incompativel
Femino,Alta,Escorpiao,Caucasiano,Castanho-Claro,Castanho-Claro,Mesomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Afrodescendente,Verde-Medio,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Femino,Alta,Virgem,Asiatico,Castanho-Escuro,Castanho-Claro,Mesomorfo,Bombado,Incompativel
Femino,Abaixo-da-Media,Libra,Caucasiano,Castanho-Escuro,Loiro-Medio,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Peixes,Pardo,Verde-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Alta,Aquario,Caucasiano,Verde-claro,Preto,Mesomorfo,Atletico,Quase-Compativel
Masculino,Media,Leao,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Raquitico,Quase-Compativel
Masculino,Media,Peixes,Mulato,Preto,Castanho-Medio,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Sagitario,Pardo,Castanho-Claro,Preto,Ectomorfo,Magro,Compativel
Femino,Media,Aries,Afrodescendente,Verde-Medio,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Peixes,Mulato,Castanho-Claro,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Femino,Baixa,Virgem,Caucasiano,Azul-Escuro,Branco,Ectomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Virgem,Caucasiano,Castanho-Claro,Branco,Ectomorfo,Magro,Incompativel
Femino,Baixa,Cancer,Mulato,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Obeso,Quase-Incompativel
Femino,Media,Aries,Pardo,Castanho-Claro,Grisalho,Ectomorfo,Obeso,Incompativel
Femino,Media,Touro,Pardo,Verde-Escuro,Grisalho,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Escorpiao,Pardo,Verde-Medio,Branco,Endomorfo,Raquitico,Compativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Verde-claro,Castanho-Escuro,Endomorfo,Obeso,Incompativel
Femino,Alta,Libra,Mulato,Verde-Medio,Grisalho,Endomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Asiatico,Castanho-Escuro,Castanho-Medio,Endomorfo,Bombado,Incompativel
Masculino,Baixa,Aries,Caucasiano,Verde-Escuro,Castanho-Claro,Mesomorfo,Magro,Quase-Compativel
Masculino,Baixa,Touro,Mulato,Verde-claro,Castanho-Medio,Mesomorfo,Raquitico,Quase-Compativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Medio,Branco,Ectomorfo,Obeso,Incompativel
Femino,Alta,Gemeos,Afrodescendente,Verde-Medio,Preto,Mesomorfo,Magro,Quase-Incompativel
Masculino,Media,Virgem,Pardo,Castanho-Escuro,Preto,Mesomorfo,Atletico,Compativel
Masculino,Baixa,Leao,Pardo,Castanho-Claro,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Femino,Alta,Aries,Afrodescendente,Castanho-Claro,Grisalho,Mesomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Leao,Mulato,Castanho-Medio,Preto,Endomorfo,Obeso,Incompativel
Femino,Alta,Leao,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Asiatico,Castanho-Medio,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Touro,Afrodescendente,Castanho-Escuro,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Baixa,Leao,Asiatico,Castanho-Escuro,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Pardo,Preto,Preto,Ectomorfo,Obeso,Incompativel
Masculino,Baixa,Virgem,Pardo,Castanho-Escuro,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Leao,Asiatico,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Raquitico,Incompativel
Femino,Baixa,Cancer,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Castanho-Claro,Preto,Endomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Aries,Caucasiano,Azul-Medio,Ruivo-claro,Endomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Libra,Afrodescendente,Castanho-Claro,Castanho-Escuro,Mesomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Aquario,Caucasiano,Azul-Medio,Loiro-Escuro,Ectomorfo,Bombado,Compativel
Femino,Acima-da-Media,Virgem,Caucasiano,Azul-Medio,Branco,Mesomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Peixes,Mulato,Preto,Grisalho,Endomorfo,Magro,Incompativel
Femino,Media,Sagitario,Pardo,Preto,Castanho-Medio,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Touro,Afrodescendente,Verde-Medio,Branco,Ectomorfo,Bombado,Quase-Incompativel
Femino,Abaixo-da-Media,Aquario,Mulato,Preto,Ruivo-Medio,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Capricornio,Pardo,Castanho-Escuro,Castanho-Claro,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Asiatico,Castanho-Claro,Castanho-Escuro,Endomorfo,Bombado,Quase-Compativel
Masculino,Baixa,Gemeos,Afrodescendente,Preto,Preto,Ectomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Pardo,Castanho-Escuro,Castanho-Escuro,Endomorfo,Gordo,Incompativel
Masculino,Alta,Virgem,Caucasiano,Verde-Medio,Castanho-Medio,Endomorfo,Obeso,Incompativel
Masculino,Media,Libra,Caucasiano,Verde-Medio,Castanho-Escuro,Endomorfo,Magro,Quase-Compativel
Masculino,Acima-da-Media,Cancer,Pardo,Castanho-Escuro,Preto,Ectomorfo,Obeso,Incompativel
Masculino,Alta,Libra,Caucasiano,Verde-Escuro,Grisalho,Endomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Asiatico,Castanho-Medio,Branco,Mesomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Aquario,Afrodescendente,Preto,Castanho-Claro,Ectomorfo,Obeso,Quase-Incompativel
Femino,Media,Capricornio,Caucasiano,Azul-Escuro,Castanho-Claro,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Gemeos,Mulato,Preto,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Leao,Mulato,Verde-claro,Preto,Endomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Preto,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Leao,Afrodescendente,Verde-claro,Castanho-Escuro,Mesomorfo,Raquitico,Quase-Compativel
Femino,Baixa,Aries,Asiatico,Castanho-Escuro,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Baixa,Sagitario,Afrodescendente,Verde-Medio,Ruivo-Medio,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Media,Peixes,Afrodescendente,Castanho-Medio,Grisalho,Mesomorfo,Obeso,Incompativel
Femino,Media,Leao,Caucasiano,Azul-Escuro,Branco,Mesomorfo,Magro,Quase-Incompativel
Femino,Baixa,Capricornio,Mulato,Preto,Castanho-Claro,Endomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Verde-Escuro,Castanho-Escuro,Mesomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Afrodescendente,Preto,Grisalho,Ectomorfo,Magro,Incompativel
Masculino,Media,Sagitario,Afrodescendente,Verde-claro,Castanho-Escuro,Ectomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Cancer,Pardo,Verde-Escuro,Grisalho,Ectomorfo,Raquitico,Incompativel
Femino,Media,Aquario,Caucasiano,Verde-Medio,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Media,Libra,Asiatico,Castanho-Claro,Castanho-Escuro,Mesomorfo,Magro,Quase-Incompativel
Masculino,Acima-da-Media,Libra,Pardo,Castanho-Medio,Preto,Endomorfo,Bombado,Compativel
Masculino,Acima-da-Media,Leao,Asiatico,Castanho-Escuro,Grisalho,Endomorfo,Bombado,Incompativel
Femino,Alta,Gemeos,Pardo,Preto,Preto,Endomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Sagitario,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Endomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Cancer,Mulato,Verde-claro,Preto,Endomorfo,Atletico,Incompativel
Femino,Baixa,Leao,Pardo,Preto,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Leao,Pardo,Verde-claro,Castanho-Claro,Endomorfo,Raquitico,Incompativel
Masculino,Media,Virgem,Afrodescendente,Castanho-Medio,Grisalho,Mesomorfo,Obeso,Incompativel
Femino,Media,Leao,Caucasiano,Verde-Medio,Grisalho,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Asiatico,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Atletico,Incompativel
Masculino,Baixa,Capricornio,Mulato,Castanho-Claro,Branco,Endomorfo,Raquitico,Incompativel
Femino,Media,Touro,Mulato,Verde-claro,Castanho-Escuro,Endomorfo,Gordo,Incompativel
Masculino,Baixa,Aquario,Asiatico,Castanho-Medio,Castanho-Claro,Endomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Mulato,Verde-Escuro,Castanho-Medio,Mesomorfo,Magro,Incompativel
Masculino,Alta,Escorpiao,Afrodescendente,Verde-Medio,Preto,Mesomorfo,Magro,Compativel
Femino,Abaixo-da-Media,Escorpiao,Asiatico,Preto,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Baixa,Aries,Caucasiano,Azul-Escuro,Castanho-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Libra,Asiatico,Preto,Branco,Mesomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Touro,Afrodescendente,Preto,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Femino,Baixa,Capricornio,Pardo,Castanho-Escuro,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Alta,Cancer,Asiatico,Castanho-Medio,Preto,Endomorfo,Gordo,Incompativel
Masculino,Baixa,Capricornio,Caucasiano,Verde-Medio,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Asiatico,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Atletico,Incompativel
Masculino,Baixa,Peixes,Caucasiano,Castanho-Escuro,Grisalho,Ectomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Sagitario,Pardo,Castanho-Escuro,Castanho-Claro,Endomorfo,Gordo,Quase-Incompativel
Femino,Alta,Peixes,Asiatico,Preto,Castanho-Escuro,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Capricornio,Asiatico,Preto,Castanho-Escuro,Ectomorfo,Obeso,Incompativel
Femino,Alta,Sagitario,Mulato,Castanho-Claro,Castanho-Escuro,Endomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Leao,Asiatico,Castanho-Medio,Branco,Ectomorfo,Magro,Incompativel
Femino,Acima-da-Media,Peixes,Caucasiano,Azul-Medio,Grisalho,Mesomorfo,Atletico,Incompativel
Masculino,Baixa,Leao,Caucasiano,Azul-Medio,Loiro-Escuro,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Gemeos,Afrodescendente,Castanho-Medio,Grisalho,Endomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Afrodescendente,Verde-Escuro,Grisalho,Mesomorfo,Magro,Incompativel
Femino,Media,Cancer,Caucasiano,Castanho-Claro,Loiro-Escuro,Ectomorfo,Magro,Incompativel
Femino,Baixa,Touro,Pardo,Verde-Medio,Grisalho,Endomorfo,Raquitico,Incompativel
Femino,Alta,Sagitario,Caucasiano,Preto,Loiro-Escuro,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Media,Sagitario,Asiatico,Castanho-Medio,Castanho-Claro,Ectomorfo,Magro,Compativel
Femino,Media,Cancer,Afrodescendente,Castanho-Claro,Preto,Ectomorfo,Magro,Compativel
Femino,Alta,Virgem,Pardo,Verde-claro,Branco,Mesomorfo,Magro,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Mulato,Castanho-Escuro,Castanho-Medio,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Capricornio,Pardo,Castanho-Medio,Grisalho,Mesomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Aries,Afrodescendente,Verde-Medio,Grisalho,Mesomorfo,Magro,Incompativel
Masculino,Media,Leao,Pardo,Verde-claro,Preto,Endomorfo,Bombado,Incompativel
Masculino,Baixa,Leao,Mulato,Verde-Medio,Castanho-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Gemeos,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Aries,Afrodescendente,Castanho-Medio,Castanho-Claro,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Pardo,Verde-Escuro,Castanho-Claro,Endomorfo,Bombado,Compativel
Masculino,Abaixo-da-Media,Leao,Asiatico,Castanho-Medio,Castanho-Medio,Endomorfo,Atletico,Incompativel
Masculino,Baixa,Virgem,Pardo,Verde-Medio,Castanho-Medio,Mesomorfo,Obeso,Incompativel
Masculino,Baixa,Aquario,Asiatico,Castanho-Claro,Preto,Mesomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Sagitario,Asiatico,Castanho-Medio,Branco,Mesomorfo,Obeso,Incompativel
Femino,Alta,Gemeos,Afrodescendente,Castanho-Escuro,Castanho-Escuro,Endomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Asiatico,Castanho-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Caucasiano,Verde-Medio,Castanho-Medio,Ectomorfo,Gordo,Quase-Compativel
Femino,Baixa,Libra,Pardo,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Leao,Mulato,Verde-Escuro,Grisalho,Endomorfo,Atletico,Incompativel
Femino,Media,Escorpiao,Pardo,Verde-Medio,Castanho-Claro,Mesomorfo,Bombado,Quase-Incompativel
Femino,Media,Virgem,Afrodescendente,Verde-claro,Preto,Mesomorfo,Magro,Compativel
Femino,Baixa,Touro,Mulato,Preto,Castanho-Claro,Ectomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Capricornio,Asiatico,Preto,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Mulato,Verde-claro,Grisalho,Ectomorfo,Atletico,Quase-Compativel
Masculino,Abaixo-da-Media,Libra,Pardo,Castanho-Escuro,Grisalho,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Peixes,Asiatico,Castanho-Escuro,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Sagitario,Mulato,Castanho-Medio,Ruivo-Medio,Ectomorfo,Obeso,Incompativel
Masculino,Baixa,Leao,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Gemeos,Mulato,Preto,Preto,Ectomorfo,Atletico,Quase-Incompativel
