%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Femino,Alta,Touro,Mulato,Verde-Medio,Grisalho,Ectomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Aquario,Pardo,Verde-Escuro,Castanho-Claro,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Gemeos,Pardo,Castanho-Claro,Ruivo-Medio,Endomorfo,Gordo,Incompativel
Femino,Baixa,Libra,Mulato,Preto,Branco,Endomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Cancer,Asiatico,Castanho-Medio,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Masculino,Alta,Aries,Mulato,Castanho-Medio,Castanho-Claro,Mesomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Gemeos,Caucasiano,Verde-Medio,Loiro-Escuro,Endomorfo,Gordo,Compativel
Femino,Baixa,Aries,Mulato,Preto,Castanho-Claro,Mesomorfo,Atletico,Quase-Incompativel
Femino,Alta,Peixes,Mulato,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Magro,Incompativel
Masculino,Alta,Cancer,Pardo,Castanho-Claro,Preto,Endomorfo,Obeso,Compativel
Masculino,Alta,Libra,Pardo,Castanho-Medio,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Mulato,Verde-Medio,Castanho-Claro,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Aquario,Mulato,Verde-claro,Castanho-Medio,Endomorfo,Atletico,Incompativel
Femino,Baixa,Sagitario,Caucasiano,Castanho-Claro,Branco,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Aries,Asiatico,Castanho-Medio,Preto,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Capricornio,Afrodescendente,Verde-Medio,Preto,Mesomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Leao,Pardo,Castanho-Escuro,Castanho-Medio,Endomorfo,Obeso,Quase-Compativel
Femino,Abaixo-da-Media,Touro,Pardo,Verde-Medio,Grisalho,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Peixes,Caucasiano,Verde-Medio,Ruivo-Medio,Endomorfo,Bombado,Compativel
Masculino,Acima-da-Media,Cancer,Caucasiano,Castanho-Medio,Branco,Ectomorfo,Obeso,Incompativel
Masculino,Media,Virgem,Mulato,Castanho-Escuro,Castanho-Medio,Mesomorfo,Bombado,Quase-Incompativel
Femino,Media,Aries,Mulato,Verde-Escuro,Branco,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Leao,Afrodescendente,Verde-Escuro,Grisalho,Endomorfo,Obeso,Incompativel
Masculino,Alta,Cancer,Pardo,Verde-Escuro,Ruivo-Medio,Ectomorfo,Atletico,Quase-Compativel
Femino,Media,Aries,Mulato,Verde-Medio,Ruivo-Medio,Endomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Escorpiao,Pardo,Verde-Escuro,Preto,Ectomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Touro,Caucasiano,Azul-Claro,Ruivo-claro,Mesomorfo,Bombado,Quase-Incompativel
Femino,Baixa,Virgem,Pardo,Verde-claro,Preto,Endomorfo,Obeso,Incompativel
Masculino,Alta,Capricornio,Asiatico,Castanho-Medio,Grisalho,Mesomorfo,Bombado,Compativel
Femino,Media,Aries,Caucasiano,Azul-Medio,Loiro-Escuro,Ectomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Aquario,Afrodescendente,Preto,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Peixes,Caucasiano,Castanho-Claro,Preto,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Magro,Incompativel
Femino,Media,Escorpiao,Mulato,Castanho-Escuro,Ruivo-Medio,Endomorfo,Magro,Quase-Incompativel
Masculino,Media,Leao,Asiatico,Castanho-Medio,Castanho-Claro,Endomorfo,Gordo,Compativel
Femino,Alta,Capricornio,Caucasiano,Verde-claro,Preto,Ectomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Aquario,Asiatico,Castanho-Escuro,Castanho-Claro,Mesomorfo,Bombado,Quase-Compativel
Masculino,Baixa,Aquario,Pardo,Verde-claro,Castanho-Claro,Endomorfo,Atletico,Incompativel
Femino,Media,Aquario,Afrodescendente,Castanho-Medio,Ruivo-Medio,Endomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Virgem,Pardo,Verde-Medio,Ruivo-Medio,Mesomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Escorpiao,Mulato,Verde-Escuro,Branco,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Pardo,Castanho-Claro,Branco,Mesomorfo,Gordo,Quase-Incompativel
Femino,Media,Peixes,Afrodescendente,Verde-Escuro,Grisalho,Mesomorfo,Magro,Incompativel
Masculino,Baixa,Virgem,Mulato,Castanho-Medio,Grisalho,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Verde-Escuro,Castanho-Claro,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Peixes,Mulato,Castanho-Claro,Ruivo-Medio,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Virgem,Mulato,Castanho-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Compativel
Masculino,Baixa,Touro,Pardo,Verde-claro,Branco,Endomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Touro,Caucasiano,Castanho-Claro,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Femino,Media,Peixes,Mulato,Castanho-Claro,Ruivo-Medio,Endomorfo,Gordo,Quase-Incompativel
Masculino,Media,Virgem,Caucasiano,Azul-Escuro,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Media,Aquario,Mulato,Verde-Medio,Preto,Mesomorfo,Magro,Incompativel
Femino,Acima-da-Media,Cancer,Asiatico,Castanho-Claro,Ruivo-Medio,Endomorfo,Atletico,Incompativel
Femino,Media,Cancer,Caucasiano,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Magro,Incompativel
Masculino,Media,Sagitario,Caucasiano,Azul-Escuro,Loiro-Claro,Mesomorfo,Raquitico,Incompativel
Femino,Alta,Leao,Mulato,Castanho-Claro,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Femino,Baixa,Leao,Mulato,Preto,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Libra,Afrodescendente,Verde-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Masculino,Media,Virgem,Caucasiano,Castanho-Escuro,Ruivo-Escuro,Mesomorfo,Atletico,Compativel
Masculino,Acima-da-Media,Peixes,Caucasiano,Preto,Loiro-Escuro,Ectomorfo,Magro,Compativel
Femino,Alta,Aquario,Caucasiano,Castanho-Medio,Castanho-Escuro,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Pardo,Castanho-Medio,Castanho-Claro,Ectomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Touro,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Raquitico,Incompativel
Masculino,Baixa,Aries,Caucasiano,Verde-claro,Loiro-Medio,Endomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Sagitario,Mulato,Castanho-Medio,Branco,Endomorfo,Obeso,Incompativel
Femino,Alta,Peixes,Afrodescendente,Verde-Escuro,Branco,Ectomorfo,Obeso,Quase-Incompativel
Femino,Media,Sagitario,Asiatico,Preto,Grisalho,Ectomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Castanho-Escuro,Loiro-Escuro,Mesomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Caucasiano,Verde-claro,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Escorpiao,Caucasiano,Azul-Claro,Branco,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Touro,Asiatico,Castanho-Claro,Preto,Endomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Escuro,Castanho-Claro,Ectomorfo,Obeso,Quase-Compativel
Femino,Abaixo-da-Media,Gemeos,Mulato,Verde-Escuro,Branco,Ectomorfo,Raquitico,Incompativel
Masculino,Baixa,Peixes,Afrodescendente,Preto,Ruivo-Medio,Mesomorfo,Atletico,Quase-Compativel
Masculino,Abaixo-da-Media,Aries,Asiatico,Castanho-Medio,Castanho-Escuro,Mesomorfo,Bombado,Incompativel
Masculino,Media,Leao,Afrodescendente,Castanho-Escuro,Castanho-Claro,Ectomorfo,Bombado,Incompativel
Femino,Alta,Sagitario,Pardo,Preto,Preto,Endomorfo,Raquitico,Incompativel
Femino,Media,Libra,Asiatico,Castanho-Medio,Castanho-Escuro,Endomorfo,Atletico,Incompativel
Femino,Baixa,Libra,Pardo,Castanho-Medio,Castanho-Escuro,Endomorfo,Magro,Incompativel
Masculino,Baixa,Cancer,Caucasiano,Verde-Escuro,Castanho-Claro,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Cancer,Caucasiano,Verde-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Masculino,Baixa,Cancer,Mulato,Verde-Medio,Castanho-Claro,Endomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Leao,Mulato,Castanho-Escuro,Grisalho,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Gemeos,Pardo,Castanho-Medio,Ruivo-Medio,Mesomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Caucasiano,Castanho-Escuro,Ruivo-Escuro,Endomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Asiatico,Preto,Branco,Mesomorfo,Obeso,Compativel
Masculino,Baixa,Aries,Asiatico,Castanho-Claro,Grisalho,Ectomorfo,Raquitico,Compativel
Femino,Alta,Aries,Asiatico,Castanho-Medio,Castanho-Medio,Mesomorfo,Obeso,Incompativel
Femino,Media,Leao,Pardo,Verde-claro,Castanho-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Virgem,Caucasiano,Verde-claro,Ruivo-claro,Ectomorfo,Raquitico,Incompativel
Femino,Alta,Gemeos,Pardo,Verde-Medio,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Baixa,Aries,Mulato,Verde-claro,Preto,Endomorfo,Obeso,Incompativel
Femino,Media,Cancer,Asiatico,Preto,Preto,Mesomorfo,Bombado,Incompativel
Masculino,Media,Gemeos,Mulato,Verde-Medio,Branco,Ectomorfo,Magro,Quase-Compativel
Femino,Acima-da-Media,Gemeos,Pardo,Castanho-Medio,Castanho-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Capricornio,Caucasiano,Castanho-Escuro,Loiro-Escuro,Endomorfo,Atletico,Quase-Compativel
Femino,Media,Virgem,Caucasiano,Azul-Claro,Castanho-Claro,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Leao,Afrodescendente,Castanho-Claro,Branco,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Sagitario,Mulato,Verde-claro,Castanho-Claro,Endomorfo,Gordo,Incompativel
Masculino,Media,Touro,Afrodescendente,Preto,Branco,Mesomorfo,Raquitico,Incompativel
Masculino,Media,Virgem,Caucasiano,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Capricornio,Afrodescendente,Verde-claro,Castanho-Claro,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Sagitario,Pardo,Castanho-Medio,Preto,Ectomorfo,Magro,Compativel
Masculino,Media,Peixes,Mulato,Castanho-Medio,Preto,Mesomorfo,Bombado,Quase-Compativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Gemeos,Afrodescendente,Castanho-Escuro,Preto,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Aries,Pardo,Verde-Medio,Grisalho,Endomorfo,Obeso,Incompativel
Femino,Baixa,Virgem,Caucasiano,Castanho-Claro,Castanho-Medio,Endomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Castanho-Medio,Ruivo-Medio,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Peixes,Asiatico,Castanho-Claro,Castanho-Medio,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Gemeos,Mulato,Verde-claro,Branco,Endomorfo,Obeso,Incompativel
Masculino,Baixa,Touro,Asiatico,Preto,Castanho-Medio,Endomorfo,Magro,Incompativel
Femino,Media,Leao,Pardo,Verde-Escuro,Preto,Mesomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Castanho-Escuro,Castanho-Medio,Endomorfo,Atletico,Quase-Compativel
Masculino,Abaixo-da-Media,Virgem,Mulato,Preto,Ruivo-Medio,Endomorfo,Bombado,Incompativel
Femino,Abaixo-da-Media,Aquario,Caucasiano,Azul-Medio,Ruivo-claro,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Aries,Caucasiano,Castanho-Claro,Ruivo-Medio,Ectomorfo,Magro,Quase-Compativel
Femino,Media,Peixes,Afrodescendente,Preto,Branco,Endomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Capricornio,Afrodescendente,Castanho-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Capricornio,Caucasiano,Verde-Medio,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Cancer,Pardo,Castanho-Escuro,Castanho-Medio,Mesomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Escorpiao,Caucasiano,Castanho-Escuro,Grisalho,Endomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Leao,Caucasiano,Preto,Loiro-Escuro,Mesomorfo,Obeso,Quase-Incompativel
Femino,Media,Peixes,Caucasiano,Castanho-Medio,Preto,Endomorfo,Atletico,Incompativel
Masculino,Alta,Virgem,Caucasiano,Azul-Medio,Ruivo-claro,Ectomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Gemeos,Mulato,Verde-Escuro,Preto,Ectomorfo,Atletico,Incompativel
Masculino,Media,Aries,Asiatico,Castanho-Medio,Preto,Endomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Aries,Mulato,Verde-claro,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Femino,Media,Sagitario,Pardo,Verde-Escuro,Grisalho,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Libra,Pardo,Preto,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Aquario,Mulato,Castanho-Claro,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Caucasiano,Castanho-Medio,Castanho-Claro,Ectomorfo,Magro,Incompativel
Masculino,Media,Capricornio,Pardo,Castanho-Escuro,Castanho-Escuro,Endomorfo,Bombado,Quase-Compativel
Femino,Acima-da-Media,Escorpiao,Pardo,Castanho-Medio,Preto,Mesomorfo,Bombado,Incompativel
Masculino,Baixa,Peixes,Caucasiano,Castanho-Escuro,Branco,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Sagitario,Mulato,Verde-Escuro,Castanho-Claro,Ectomorfo,Bombado,Quase-Incompativel
Femino,Baixa,Capricornio,Asiatico,Castanho-Escuro,Branco,Mesomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Gemeos,Caucasiano,Verde-Escuro,Branco,Mesomorfo,Raquitico,Compativel
Masculino,Media,Aries,Mulato,Castanho-Medio,Preto,Mesomorfo,Raquitico,Quase-Compativel
Femino,Alta,Virgem,Asiatico,Preto,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Femino,Alta,Sagitario,Caucasiano,Azul-Escuro,Loiro-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Pardo,Castanho-Claro,Branco,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Peixes,Afrodescendente,Verde-Medio,Branco,Mesomorfo,Atletico,Incompativel
Femino,Media,Libra,Caucasiano,Castanho-Medio,Grisalho,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Capricornio,Asiatico,Castanho-Escuro,Castanho-Medio,Endomorfo,Atletico,Quase-Compativel
Masculino,Abaixo-da-Media,Aries,Mulato,Castanho-Claro,Branco,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Peixes,Pardo,Castanho-Claro,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Caucasiano,Verde-Escuro,Preto,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Caucasiano,Azul-Claro,Grisalho,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Pardo,Verde-claro,Castanho-Medio,Mesomorfo,Atletico,Quase-Compativel
Femino,Alta,Escorpiao,Caucasiano,Azul-Medio,Grisalho,Ectomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Libra,Mulato,Verde-claro,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Media,Gemeos,Afrodescendente,Preto,Grisalho,Mesomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Escorpiao,Pardo,Castanho-Escuro,Grisalho,Mesomorfo,Bombado,Quase-Compativel
Femino,Abaixo-da-Media,Cancer,Mulato,Castanho-Claro,Preto,Endomorfo,Bombado,Incompativel
Masculino,Media,Virgem,Pardo,Verde-Medio,Castanho-Medio,Ectomorfo,Raquitico,Compativel
Masculino,Alta,Peixes,Afrodescendente,Preto,Castanho-Medio,Ectomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Virgem,Afrodescendente,Preto,Castanho-Claro,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Gemeos,Mulato,Castanho-Escuro,Castanho-Escuro,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Leao,Mulato,Castanho-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Alta,Sagitario,Asiatico,Preto,Grisalho,Endomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Cancer,Afrodescendente,Castanho-Escuro,Castanho-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Alta,Gemeos,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Aries,Pardo,Castanho-Claro,Ruivo-Medio,Mesomorfo,Gordo,Incompativel
Femino,Alta,Sagitario,Asiatico,Preto,Branco,Ectomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Preto,Ruivo-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Alta,Touro,Mulato,Verde-Escuro,Castanho-Escuro,Endomorfo,Magro,Incompativel
Femino,Acima-da-Media,Peixes,Afrodescendente,Castanho-Medio,Branco,Ectomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Cancer,Mulato,Verde-claro,Grisalho,Endomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Peixes,Pardo,Preto,Grisalho,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Gemeos,Caucasiano,Castanho-Medio,Loiro-Escuro,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Gemeos,Afrodescendente,Preto,Castanho-Escuro,Mesomorfo,Atletico,Quase-Compativel
Femino,Baixa,Escorpiao,Mulato,Castanho-Medio,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Escorpiao,Asiatico,Castanho-Medio,Castanho-Medio,Ectomorfo,Bombado,Quase-Incompativel
Femino,Media,Cancer,Mulato,Verde-claro,Preto,Ectomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Pardo,Verde-claro,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Castanho-Escuro,Castanho-Claro,Endomorfo,Bombado,Incompativel
Masculino,Media,Gemeos,Pardo,Verde-Medio,Ruivo-Medio,Mesomorfo,Magro,Quase-Compativel
Femino,Alta,Aries,Pardo,Castanho-Medio,Ruivo-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Baixa,Libra,Asiatico,Preto,Ruivo-Medio,Ectomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Aries,Mulato,Verde-Medio,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Femino,Alta,Peixes,Caucasiano,Azul-Medio,Castanho-Claro,Endomorfo,Gordo,Incompativel
Femino,Media,Touro,Pardo,Castanho-Escuro,Castanho-Claro,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Aries,Asiatico,Preto,Grisalho,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Peixes,Pardo,Verde-Medio,Ruivo-Medio,Endomorfo,Bombado,Quase-Compativel
Masculino,Abaixo-da-Media,Virgem,Afrodescendente,Verde-Medio,Castanho-Medio,Endomorfo,Bombado,Incompativel
Femino,Alta,Touro,Pardo,Verde-Medio,Castanho-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Media,Escorpiao,Pardo,Verde-Escuro,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Virgem,Mulato,Preto,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Femino,Abaixo-da-Media,Libra,Mulato,Verde-Medio,Grisalho,Endomorfo,Magro,Incompativel
Femino,Baixa,Gemeos,Pardo,Castanho-Medio,Branco,Endomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Capricornio,Asiatico,Preto,Castanho-Medio,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Escorpiao,Asiatico,Castanho-Claro,Grisalho,Mesomorfo,Atletico,Incompativel
Masculino,Acima-da-Media,Gemeos,Caucasiano,Azul-Medio,Loiro-Escuro,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Gemeos,Pardo,Verde-claro,Castanho-Medio,Ectomorfo,Bombado,Quase-Incompativel
Femino,Alta,Capricornio,Caucasiano,Castanho-Escuro,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Masculino,Media,Virgem,Afrodescendente,Verde-Medio,Grisalho,Mesomorfo,Bombado,Incompativel
Femino,Media,Touro,Caucasiano,Verde-Medio,Castanho-Claro,Mesomorfo,Magro,Incompativel
Masculino,Baixa,Aries,Caucasiano,Verde-Medio,Ruivo-claro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Alta,Escorpiao,Mulato,Verde-claro,Preto,Mesomorfo,Obeso,Quase-Compativel
Femino,Baixa,Cancer,Pardo,Preto,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Capricornio,Caucasiano,Castanho-Escuro,Castanho-Claro,Endomorfo,Magro,Quase-Incompativel
Masculino,Alta,Cancer,Pardo,Verde-Medio,Castanho-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Capricornio,Caucasiano,Castanho-Medio,Branco,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Acima-da-Media,Peixes,Caucasiano,Verde-Medio,Castanho-Escuro,Mesomorfo,Magro,Compativel
Masculino,Baixa,Capricornio,Afrodescendente,Verde-Escuro,Ruivo-Medio,Endomorfo,Gordo,Quase-Incompativel
Femino,Media,Virgem,Afrodescendente,Preto,Castanho-Escuro,Ectomorfo,Bombado,Compativel
